,Unnamed: 0,Filename,Frame,Sequence,Z0,Z1,p,Run number
5770,5770,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,BAAAAAAAAABBAABBBBBA,5.305462,0.0506054,0.8,1.0
5771,5771,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,BAAAAAAAAABBAABBBBBA,6.805458,-0.52325904,0.9,1.0
5772,5772,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,BAAAAAAAAABBAABBBBBA,4.5998645,0.4920831,1.0,1.0
5773,5773,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,BAAAAAAAAABBAABBBBBA,10.793772,-0.6348010999999999,0.0,2.0
5774,5774,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,BAAAAAAAAABBAABBBBBA,11.069142,-1.2852311,0.1,2.0
5775,5775,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,BAAAAAAAAABBAABBBBBA,10.788542,-2.9275303,0.2,2.0
5776,5776,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,BAAAAAAAAABBAABBBBBA,9.36313,-1.7986193,0.3,2.0
5777,5777,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,BAAAAAAAAABBAABBBBBA,8.768583999999999,-2.4297779,0.4,2.0
5778,5778,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.5.gsd,0,BAAAAAAAAABBAABBBBBA,8.407418,-0.29065984,0.5,2.0
5779,5779,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.6.gsd,0,BAAAAAAAAABBAABBBBBA,6.647138000000001,-1.7192043999999997,0.6,2.0
5780,5780,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.7.gsd,0,BAAAAAAAAABBAABBBBBA,7.4395313,-0.45321858,0.7,2.0
5781,5781,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,BAAAAAAAAABBAABBBBBA,7.054649400000001,-0.29556587,0.8,2.0
5782,5782,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,BAAAAAAAAABBAABBBBBA,5.1054892999999995,0.2819025,0.9,2.0
5783,5783,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,BAAAAAAAAABBAABBBBBA,4.5443940000000005,0.9166774999999999,1.0,2.0
5784,5784,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,BAAAAAAAAABBAABBBBBA,11.393475,-0.29665044,0.0,3.0
5785,5785,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,BAAAAAAAAABBAABBBBBA,10.593748,-1.1710658999999999,0.1,3.0
5786,5786,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,BAAAAAAAAABBAABBBBBA,10.152723,-1.1444193,0.2,3.0
5787,5787,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,BAAAAAAAAABBAABBBBBA,10.036375,-2.2808108,0.3,3.0
5788,5788,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,BAAAAAAAAABBAABBBBBA,9.12594,-0.74084216,0.4,3.0
5789,5789,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.5.gsd,0,BAAAAAAAAABBAABBBBBA,7.8183103,-0.5504973000000001,0.5,3.0
5790,5790,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.6.gsd,0,BAAAAAAAAABBAABBBBBA,7.4467125,-0.5898279000000001,0.6,3.0
5791,5791,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.7.gsd,0,BAAAAAAAAABBAABBBBBA,6.8131775999999995,-0.5779816999999999,0.7,3.0
5792,5792,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,BAAAAAAAAABBAABBBBBA,5.136023000000001,-0.5975001999999999,0.8,3.0
5793,5793,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,BAAAAAAAAABBAABBBBBA,5.1938615,-0.5047903,0.9,3.0
5794,5794,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,BAAAAAAAAABBAABBBBBA,3.9713413999999996,0.2894759,1.0,3.0
5795,5795,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,BAAAAAAAAABBAABBBBBA,11.258778999999999,-0.6813863,0.0,4.0
5796,5796,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,BAAAAAAAAABBAABBBBBA,11.048733,-0.7952085999999999,0.1,4.0
5797,5797,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,BAAAAAAAAABBAABBBBBA,10.172215,-2.1693032000000003,0.2,4.0
5798,5798,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,BAAAAAAAAABBAABBBBBA,9.118735000000001,-2.1756729999999997,0.3,4.0
5799,5799,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,BAAAAAAAAABBAABBBBBA,8.99353,-2.5191939999999997,0.4,4.0
5800,5800,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.5.gsd,0,BAAAAAAAAABBAABBBBBA,8.507227,-0.90069443,0.5,4.0
5801,5801,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.6.gsd,0,BAAAAAAAAABBAABBBBBA,6.985983,-0.79709214,0.6,4.0
5802,5802,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.7.gsd,0,BAAAAAAAAABBAABBBBBA,6.7266383,-0.14964170000000002,0.7,4.0
5803,5803,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,BAAAAAAAAABBAABBBBBA,5.6286526,0.49056596,0.8,4.0
5804,5804,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,BAAAAAAAAABBAABBBBBA,4.6502233,-0.37464806,0.9,4.0
5805,5805,Npol_500_Nmon_20_seq_BAAAAAAAAABBAABBBBBA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,BAAAAAAAAABBAABBBBBA,4.299853,1.4178587,1.0,4.0
5817,5817,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,BAAAAAABABBBAABBBAAA,6.378727400000001,1.2001877,0.0,0.0
5818,5818,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,BAAAAAABABBBAABBBAAA,7.2680197,2.4384162,0.1,0.0
5819,5819,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,BAAAAAABABBBAABBBAAA,5.9813805,0.503711,0.2,0.0
5820,5820,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,BAAAAAABABBBAABBBAAA,7.286293,0.66322887,0.3,0.0
5821,5821,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,BAAAAAABABBBAABBBAAA,7.135724000000001,0.17309418,0.4,0.0
5822,5822,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.5.gsd,0,BAAAAAABABBBAABBBAAA,5.2271023,-0.0031699934000000004,0.5,0.0
5823,5823,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.6.gsd,0,BAAAAAABABBBAABBBAAA,4.3508873,0.6853541,0.6,0.0
5824,5824,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.7.gsd,0,BAAAAAABABBBAABBBAAA,6.2262197,-0.5665247,0.7,0.0
5825,5825,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,BAAAAAABABBBAABBBAAA,4.4628157999999996,1.38305,0.8,0.0
5826,5826,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,BAAAAAABABBBAABBBAAA,7.065859,-0.8419655999999999,0.9,0.0
5827,5827,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,BAAAAAABABBBAABBBAAA,4.7335644,1.3527542,1.0,0.0
5828,5828,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,BAAAAAABABBBAABBBAAA,7.056475,1.4030517,0.0,1.0
5829,5829,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,BAAAAAABABBBAABBBAAA,7.0080203999999995,1.8892598000000003,0.1,1.0
5830,5830,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,BAAAAAABABBBAABBBAAA,5.5548367999999995,1.3150998,0.2,1.0
5831,5831,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,BAAAAAABABBBAABBBAAA,7.136953,0.38545802,0.3,1.0
5832,5832,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,BAAAAAABABBBAABBBAAA,5.626606,0.19346894,0.4,1.0
5833,5833,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.5.gsd,0,BAAAAAABABBBAABBBAAA,5.4392304000000005,-0.22668132,0.5,1.0
5834,5834,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.6.gsd,0,BAAAAAABABBBAABBBAAA,3.781878,1.179135,0.6,1.0
5835,5835,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.7.gsd,0,BAAAAAABABBBAABBBAAA,6.557727000000001,-0.40547037,0.7,1.0
5836,5836,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,BAAAAAABABBBAABBBAAA,4.3467894,0.098015785,0.8,1.0
5837,5837,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,BAAAAAABABBBAABBBAAA,5.3257484,-0.21804693,0.9,1.0
5838,5838,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,BAAAAAABABBBAABBBAAA,4.116199,1.2787848999999998,1.0,1.0
5839,5839,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,BAAAAAABABBBAABBBAAA,5.2304487,1.3404756000000002,0.0,2.0
5840,5840,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,BAAAAAABABBBAABBBAAA,5.513427,1.054581,0.1,2.0
5841,5841,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,BAAAAAABABBBAABBBAAA,6.3968782,0.74427974,0.2,2.0
5842,5842,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,BAAAAAABABBBAABBBAAA,6.5830927,0.13052791,0.3,2.0
5843,5843,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,BAAAAAABABBBAABBBAAA,7.244159700000001,-0.460391,0.4,2.0
5844,5844,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.5.gsd,0,BAAAAAABABBBAABBBAAA,5.3591785000000005,0.03716539,0.5,2.0
5845,5845,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.6.gsd,0,BAAAAAABABBBAABBBAAA,3.9691837,1.839666,0.6,2.0
5846,5846,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.7.gsd,0,BAAAAAABABBBAABBBAAA,5.216019,0.14596443,0.7,2.0
5847,5847,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,BAAAAAABABBBAABBBAAA,5.096533,0.37805098,0.8,2.0
5848,5848,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,BAAAAAABABBBAABBBAAA,4.379514,0.79549986,0.9,2.0
5849,5849,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,BAAAAAABABBBAABBBAAA,2.9505262,0.87996256,1.0,2.0
5850,5850,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,BAAAAAABABBBAABBBAAA,5.839741,1.3441796999999998,0.0,3.0
5851,5851,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,BAAAAAABABBBAABBBAAA,7.080531,1.6808515,0.1,3.0
5852,5852,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,BAAAAAABABBBAABBBAAA,6.214055,1.4084406,0.2,3.0
5853,5853,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,BAAAAAABABBBAABBBAAA,6.6081867,0.44606265,0.3,3.0
5854,5854,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,BAAAAAABABBBAABBBAAA,5.897989,-0.24031329999999998,0.4,3.0
5855,5855,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.5.gsd,0,BAAAAAABABBBAABBBAAA,4.8995514,0.31669992,0.5,3.0
5856,5856,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.6.gsd,0,BAAAAAABABBBAABBBAAA,4.2496805,1.7834496,0.6,3.0
5857,5857,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.7.gsd,0,BAAAAAABABBBAABBBAAA,5.283173000000001,0.44450656,0.7,3.0
5858,5858,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,BAAAAAABABBBAABBBAAA,6.545909,-0.42167780000000005,0.8,3.0
5859,5859,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,BAAAAAABABBBAABBBAAA,4.835442,0.9590527,0.9,3.0
5860,5860,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,BAAAAAABABBBAABBBAAA,3.9173386,0.6578595,1.0,3.0
5861,5861,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,BAAAAAABABBBAABBBAAA,5.9461403,0.6524502,0.0,4.0
5862,5862,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,BAAAAAABABBBAABBBAAA,7.100569,0.9793110999999999,0.1,4.0
5863,5863,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,BAAAAAABABBBAABBBAAA,6.0617595,0.60246634,0.2,4.0
5864,5864,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,BAAAAAABABBBAABBBAAA,6.1403656,0.26318678,0.3,4.0
5865,5865,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,BAAAAAABABBBAABBBAAA,6.08844,-0.32430312,0.4,4.0
5866,5866,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.5.gsd,0,BAAAAAABABBBAABBBAAA,6.268218,0.06268386,0.5,4.0
5867,5867,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.6.gsd,0,BAAAAAABABBBAABBBAAA,4.7589455,0.41682172,0.6,4.0
5868,5868,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.7.gsd,0,BAAAAAABABBBAABBBAAA,5.2962976,-0.40145007,0.7,4.0
5869,5869,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,BAAAAAABABBBAABBBAAA,4.0415163,2.0266414,0.8,4.0
5870,5870,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,BAAAAAABABBBAABBBAAA,4.3515277,1.337068,0.9,4.0
5871,5871,Npol_500_Nmon_20_seq_BAAAAAABABBBAABBBAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,BAAAAAABABBBAABBBAAA,3.9574697,1.1797161,1.0,4.0
5883,5883,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,BAAAAAABBBABABABBAAA,4.8454227,1.6423348999999998,0.0,0.0
5884,5884,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,BAAAAAABBBABABABBAAA,5.068857700000001,1.5125756000000001,0.1,0.0
5885,5885,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,BAAAAAABBBABABABBAAA,5.6664567,1.9077268,0.2,0.0
5886,5886,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,BAAAAAABBBABABABBAAA,5.847526,-0.092643455,0.3,0.0
5887,5887,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,BAAAAAABBBABABABBAAA,4.527715,0.6594738,0.4,0.0
5888,5888,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.5.gsd,0,BAAAAAABBBABABABBAAA,4.1154494,0.6906335,0.5,0.0
5889,5889,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.6.gsd,0,BAAAAAABBBABABABBAAA,4.471992,0.5715515,0.6,0.0
5890,5890,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.7.gsd,0,BAAAAAABBBABABABBAAA,4.99348,0.29422575,0.7,0.0
5891,5891,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,BAAAAAABBBABABABBAAA,6.0374246,-0.042130195,0.8,0.0
5892,5892,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,BAAAAAABBBABABABBAAA,4.297307,0.79596084,0.9,0.0
5893,5893,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,BAAAAAABBBABABABBAAA,4.214309,0.8510143,1.0,0.0
5894,5894,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,BAAAAAABBBABABABBAAA,5.2407455,1.7499398999999998,0.0,1.0
5895,5895,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,BAAAAAABBBABABABBAAA,4.735954799999999,1.2335393,0.1,1.0
5896,5896,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,BAAAAAABBBABABABBAAA,4.4369144,0.22209103,0.2,1.0
5897,5897,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,BAAAAAABBBABABABBAAA,5.689504599999999,0.2355645,0.3,1.0
5898,5898,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,BAAAAAABBBABABABBAAA,6.7278210000000005,0.1691483,0.4,1.0
5899,5899,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.5.gsd,0,BAAAAAABBBABABABBAAA,5.3799524000000005,-0.103163294,0.5,1.0
5900,5900,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.6.gsd,0,BAAAAAABBBABABABBAAA,4.596021,-0.31755054,0.6,1.0
5901,5901,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.7.gsd,0,BAAAAAABBBABABABBAAA,4.806286,0.27540234,0.7,1.0
5902,5902,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,BAAAAAABBBABABABBAAA,6.102034,-0.396125,0.8,1.0
5903,5903,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,BAAAAAABBBABABABBAAA,5.745623,-0.23366113,0.9,1.0
5904,5904,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,BAAAAAABBBABABABBAAA,4.46579,0.031713586,1.0,1.0
5905,5905,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,BAAAAAABBBABABABBAAA,5.8445797,1.4499162,0.0,2.0
5906,5906,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,BAAAAAABBBABABABBAAA,6.0115013,1.3296986000000002,0.1,2.0
5907,5907,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,BAAAAAABBBABABABBAAA,5.1964517,1.592154,0.2,2.0
5908,5908,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,BAAAAAABBBABABABBAAA,6.2168427,1.0982587,0.3,2.0
5909,5909,Npol_500_Nmon_20_seq_BAAAAAABBBABABABBAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,BAAAAAABBBABABABBAAA,6.571959,0.33415055,0.4,2.0
